id	upload_date	duration_s	speakers	has_audio	title
tosZtUNyRgw	20220302	2958	Matt Bassford	yes	Sunday AM Bible Study: "Principles of Praise" (Week 7)
wCLRzAQvdGc	20220302	4647	Clay Gentry	yes	Sunday AM Worship: "HEALED"
zI5JVO4WTCk	20220302	3009	Matt Bassford	yes	Sunday AM Bible Study: "Principles of Praise" (Week 8)
24AXGOGni2Q	20220301	4009	Clay Gentry	yes	Sunday PM Worship: "Four Reasons to Change"
AYUaFNOB6W4	20220301	4003	Matt Bassford	yes	Sunday AM Worship: "Devoted to the Teachings of the Apostles"
Wkq5UZIWPEw	20220301	2250	Isaac Gentry	yes	Sunday PM Worship: "Paul's Prayer to the Colossians"
ZKFSKPDe2RQ	20220301	3055	Clay Gentry	yes	Wed PM Bible Study: "ACTS" (Week 5)
b9jO1KCCUGQ	20220301	2480	Clay Gentry	yes	Wed PM Bible Study: "ACTS" (Week 6)
fFEU4rl1NXw	20220301	2973	Matt Bassford	yes	Sunday AM Bible Study: "Principles of Praise" (Week 6)
l5rZQ1wuhas	20220301	2926	Matt Bassford	yes	Sunday AM Bible Study: "Principles of Praise" (Week 5)
5hH8cA8UuAY	20220228	4604	Clay Gentry	yes	Sunday AM Worship: "Give Jesus"
ql9CVNzORXM	20220228	3030	Matt Bassford	yes	Sunday AM Bible Study: "Principles of Praise" (Week 4)
9IOFc2meoT4	20220227	4598	Matt Bassford	yes	Sunday AM Worship: "Righteousness Through Faith"
LoVZ5NpVqWQ	20220227	2728	Clay Gentry	yes	Wed PM Bible Study: "ACTS" (Week 3)
Oo5hzuWfREw	20220227	3031	Matt Bassford	yes	Sunday AM Bible Study: "Principles of Praise" (Week 3)
_R2CezgwmFg	20220227	2734	Matt Bassford	yes	Wed PM Bible Study: "ACTS" (Week 2)
iWiotFRsmd0	20220227	4371	Clay Gentry	yes	Sunday PM Worship: "How To Give A Defense For Your Hope"
9qiV290fAmE	20220215	2834	Clay Gentry	yes	Wed PM Bible Study: "ACTS" (Week 1)
Ogx7fkxCxqE	20220215	4778	Charlie Norman	yes	Sunday AM Worship: "Elders' Vision for 2022"
PvQOhH397-I	20220215	3810	David Ledford	no	Sunday PM Worship: "Light"
sBCPmhjOgCE	20220215	3123	Matt Bassford	yes	Sunday AM Bible Study: "Principles of Praise" (Week 2)
8kjmAcTzxr4	20220122	2931	Matt Bassford	yes	Sunday PM Worship: "How We Should Walk"
q9nnYGb3Dbc	20220122	4454	Clay Gentry,Tim Garrison	yes	Sunday AM Worship: "The End is at Hand"
Rw9eJWUmfgo	20220121	3209	Ben Prasser,Mike Young	yes	Sunday PM Worship: Singing Night
Ww6FqoA7BO0	20220121	2966	Matt Bassford	yes	Sunday AM Bible Study: "Principles of Praise" (Week 1)
iKjhvCrY2FE	20220121	2971	Matt Bassford	yes	Wednesday PM Bible Study: "Psalm 27"
9C-seT7ZLbI	20220120	3787	Clay Gentry	no	Sunday AM Worship: "Lot's Daughters and the Rationalization of Sin"
DjBfvrNZ6mA	20220120	4233	Matt Bassford	yes	Sunday AM Worship: "Having The Mind of Christ"
rkuCjQw1yjk	20220120	4251	Josh Tolbert	yes	Sunday PM Worship: "Paul and Felix"
sh0p1cmAhv0	20220120	3108	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 13)
0EWZs9jK0I0	20220119	2998	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 12)
2_MdmFiByBg	20220119	3968	Clay Gentry,Mike Young	yes	Sunday PM Worship: "Courage for the Journey"
EA9sQKivTQk	20220119	4990	Ben Prasser,Matt Bassford	yes	Sunday AM Worship: "Departing From The Pattern"
G9rWJChVkLc	20220119	2685	Ben Prasser	yes	Fall Focus Series: "The Light of Christ"
hePX5LnOdqY	20220113	2754	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 11)
gaMZimJIhAk	20220112	3380	Matt Bassford,Clay Gentry	yes	Sunday PM Worship: "Introduction to Romans" (Pt. 6)
ovsWjBogwQc	20220112	2567	Tim Garrison	yes	Fall Focus Series: "The Light Within Us"
rac8I0Aon3E	20220110	4458	Ben Prasser,Clay Gentry	yes	Sunday AM Worship: "Lot's Paradise"
8ewkXwOYlmM	20220109	1734	Michael Fedders	yes	Fall Focus Series: "The Author of Light"
9kvrhsjljf8	20220109	3953	Matt Bassford	yes	Sunday AM Worship: "Making Peace With The Past"
TpSRGOfp2-E	20220109	3217	Dick Sullivan	no	Fall Focus Series: "Faith, Baptism, and Works"
YoZp8pvJqtw	20220109	3141		yes	Sunday PM Worship: "Singing Night"
exqCL1SqaOY	20220109	2973	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 10)
iOJnQ9HJpyI	20220109	2899	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 9)
eCYWzm_xDS0	20220108	4260	Clay Gentry,David Ledford	yes	Sunday PM Worship: "Introduction to Romans" (Pt.5)
JfM8hE6AuHI	20220107	3946	Clay Gentry,Mike Young	yes	Sunday AM Worship: "Abraham's Dust" (Pt.1)
iex1KZupQeU	20220106	2943	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 8)
El3DzhFmWBc	20220105	2892	Blaine Hyle	yes	Fall Focus Series: "The Fellowship of Light and Darkness"
QUhpISGQHnY	20220105	2302	Doug Arney	yes	Fall Focus Series: "Jesus the Light of the World"
XAXrfGVXKjk	20220105	3859	Matt Bassford,Clay Gentry	yes	Sunday PM Worship: "Introduction to Romans" (Pt. 4)
XZyqt79hlog	20220105	4917	Clay Gentry	yes	Sunday AM Worship: "Lost and Found"
inULuQ8iXdM	20220105	2974	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 7)
KKHCpivebMk	20211225	4332	Matt Bassford	yes	Sunday AM Worship: "Straight Talk About Hell"
djjENAdvGhM	20211225	3982	Matt Bassford,Clay Gentry	yes	Sunday PM Worship: "Introduction to Romans" (Pt. 3)
NUSzFH5aDEU	20211224	3178	Michael Youngblood	yes	Fall Focus Series: "What the Light Shows About Us"
_0Do8hlr_fk	20211224	3046	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 6)
cSRtbV3ZEsQ	20211224	3899	Matt Bassford,Clay Gentry	yes	Sunday PM Worship: "Introduction to Romans" (Pt. 2)
jSrLJAsK1QM	20211224	2431	Mike Young	yes	Fall Focus Series: "The Light of the Gospel"
k4JzkSi5Hpw	20211224	5472	Clay Gentry	yes	Sunday AM Worship: Prayer Service
sPwSBKRUbP8	20211224	3903	Ben Prasser,Mike Young,Tim Garrison	yes	Sunday PM Worship: "Singing Night"
xkDWLNSF-q4	20211224	2964	Charlie Norman	no	Sunday AM Bible Study: "Walking in the Light" (Week 5)
4zEUyFCih78	20211223	4639	Clay Gentry	yes	Sunday AM Worship: "And David Danced"
I-TlldiCDkk	20211216	3051	Charlie Norman	no	Sunday AM Bible Study: "Walking in the Light" (Week 4)
WD8S_8rvR2I	20211216	4387	Matt Bassford,Clay Gentry	yes	Sunday PM Worship: "Introduction to Romans"
lpytr-QH0Oc	20211216	2998	Andrew Dvorak	no	Fall Focus Series: "The Glory of The Lord"
EQAnJMQR1WA	20211207	2968	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 3)
QMR4vOHki7Q	20211207	4874	Matt Bassford	yes	Sunday AM Worship: "God is Love"
uVeYKpFz4GE	20211203	3145	Josh Tolbert	yes	Fall Focus Series: "Becoming Children of Light"
zw29rpjNeTU	20211202	3951	Clay Gentry	yes	Sunday PM Worship: "Understanding God's Will"
DunhAuMDJlU	20211201	3200	Drew Norman	yes	Fall Focus Series: "You Are The Light of the World"
Ez8JSEK3KIA	20211201	2692	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 2)
QT2E0dUSgyk	20211201	4270	Clay Gentry	yes	Sunday AM Worship: "When God Rained on David's Parade"
4b5LRi7Wyjk	20211116	3959	Matt Bassford	yes	Sunday AM Worship: "The Godly Widow"
CfCCq3tIRc8	20211116	3628	Clay Gentry	yes	Sunday PM Worship: "Because of God's Grace"
-HmcBAavY1A	20211115	3176		no	Sunday PM Worship: Singing Night
VQQ9KduZOAg	20211115	2838	Charlie Norman	yes	Sunday AM Bible Study: "Walking in the Light" (Week 1)
xCtquFnpEwA	20211115	3488	Clay Gentry	yes	Sunday AM Worship: "No More Tears"
II1c5FsnyQs	20211114	2726	Josh Tolbert	yes	Wednesday PM Bible Study: "Leviticus (Pt.12)"
OdkADwm22kg	20211114	4526	Matt Bassford	yes	Sunday AM Worship: "Submission to Elders"
X6UJg3APiok	20211114	4075	Clay Gentry	yes	Sunday PM Worship: "Elders and Their Work"
YYJXbMgvTV0	20211114	2983	Dick Sullivan	yes	Sunday AM Bible Study: "Last Week of Jesus' Life (Pt.12)"
t_6YNaUSSRo	20211114	2747	Dick Sullivan	yes	Sunday AM Bible Study: "Last Week Of Jesus' Life (Pt.13)"
maeGzRhvra4	20211005	2751	Josh Tolbert	yes	Wed PM Bible Study: "Leviticus Pt.11)"
K2dhzfWeuQg	20211004	2999	Dick Sullivan	yes	Sunday AM Bible Study: "The Last Week of Jesus' Life (Pt. 11)"
2TQH0G58PCM	20211003	4339	Clay Gentry	yes	Sunday AM Worship: "Naaman: Cleansed through the Water"
ocyufFnZw8o	20211003	3449	Matt Bassford	yes	Sunday PM Worship: "Approaching a Christian in Sin"
CF7hKi1n5GA	20210930	4049	Clay Gentry	yes	Sunday PM Worship: "Deceived As Eve Was"
F7tgKLOqyl4	20210930	4487	Matt Bassford	yes	Sunday AM Worship: "Out of The Depths"
TXZqbfQUB7k	20210930	2907	Josh Tolbert	yes	Wednesday PM Bible Study: "Leviticus (Pt.10)"
-U4ArktpSsU	20210919	3751	Clay Gentry,Tim Garrison	no	Sunday PM Worship: Young Men's Service
DFAXQzPHP9Y	20210919	4422	Matt Bassford	yes	Sunday AM Worship: "Godly Living in an Ungodly World"
L0kC3hj8gOg	20210919	2765	Josh Tolbert	yes	Wednesday PM Bible Study: "Leviticus (Pt.9)"
zjTvqMb-VsM	20210919	2645	Bradley Dugger	no	Sunday AM Bible Study: "The Last Week of Jesus' Life (Pt.10)"
3o4-PZJX2X4	20210906	3556	Matt Bassford	no	Sunday PM Worship: "Death and Life in Jesus"
lG5Ga1no8rg	20210906	3045	Dick Sullivan	yes	Sunday AM Bible Study: "The Last Week of Jesus' Life (Pt.9)"
mAfmzRyAL8E	20210906	2756	Josh Tolbert	yes	Wednesday PM Bible Study: "Leviticus (Pt.8)"
of549FnwFRQ	20210906	4662	Clay Gentry	yes	Sunday AM Worship: "Crown of Thorns"
V8YspfCX8Vs	20210831	2961	Dick Sullivan	yes	Sunday AM Bible Study: "The Last Week of Jesus' Life (Pt.8)"
oDX6Aj9kbSc	20210831	2801	Josh Tolbert	yes	Wednesday PM Bible Study: "Leviticus (Pt.7)"
u1wEOXz5-tk	20210831	3886	Clay Gentry	no	Sunday PM Worship: "The Triumph of Christ"
J9oX6Dwog3Q	20210830	4359	Matt Bassford	yes	Sunday AM Worship: "The Rich Young Ruler and Grace"
UrA_o4PAluw	20210829	2763	Josh Tolbert	yes	Wednesday PM Bible Study: "Leviticus (Pt.6)"
bos603CRIYc	20210829	5178	Clay Gentry	yes	Sunday AM Worship: "Live A Life Of Love"
udmwclswFuw	20210829	3953	Clay Gentry	yes	Sunday PM Worship: "Priscilla and Aquila"
yj4iEcqkO5Y	20210829	2993	Dick Sullivan	yes	Sunday AM Bible Study: "The Last Week of Jesus' Life (Pt. 7)"
HIaUYoCAShU	20210827	2789	Josh Tolbert	yes	Wednesday PM Bible Study: "Leviticus (Pt.5)"
fJlrWXX8r1w	20210827	3000	Dick Sullivan	yes	Sunday AM Bible Study: "Last Week of Jesus' Life (Pt.6)"
T5r-6DVFi78	20210817	4134	Clay Gentry	no	Sunday PM Worship: "The Importance of the Resurrection"
RmIc-427TeM	20210816	3855	Matt Bassford	no	Sunday AM Worship: "The Assurance of Our Salvation"
WIvqH86VZS4	20210812	3050	Dick Sullivan	yes	Sunday AM Bible Study: "The Last Week of Jesus' Life (Pt.5)" - 8/01/21
q2IauFuMAho	20210812	5977		yes	Annual Gospel Singing - 7/30/2021
56_m4e-Gy_s	20210811	2876	Josh Tolbert	no	Wednesday PM Bible Study: "Leviticus (Pt.4)" - 7/28/21
Z5ZguuxoTJ8	20210811	4145	Matt Bassford	yes	Sunday PM Worship: Singing Night - 7/25/21
z4e8fSRxLn0	20210810	5252	Clay Gentry	yes	Sunday AM Worship: "Be Prepared" - 7/25/21
HgVfm5s023Q	20210804	3073	Josh Tolbert	yes	Wednesday PM Bible Study: "God's Definition of Holy (Pt.3)" - 7/21/21
UQ7eQJKk7Zc	20210804	2986	Dick Sullivan	yes	Sunday AM Bible Study: "The Last Week of Jesus' Life" (Pt.4)" - 7/25/21
_YoEmPrbPuI	20210804	3580	Matt Bassford	yes	Sunday PM Worship: "When Liberty Goes Too Far" - 7/18/21
WXi830k2P3o	20210731	4536	Matt Bassford	yes	Sunday AM Worship: "Winning An Argument With Jesus" - 7/18/21
YAZ5up5MKXc	20210731	2977	Dick Sullivan	yes	Sunday AM Bible Study: "The Last Week of Jesus Life (Pt.3)" - 7/18/21
LTzaWzVNGYY	20210730	3089	Matt Bassford	yes	Sunday PM Worship: "Your Body is a Temple" - 7/11/21
wvxpYP5oouU	20210730	3032	Josh Tolbert	yes	Wednesday PM Bible Study: "Leviticus (Pt.2)" - 7/14/21
67uhBMSC9NY	20210729	4171	Clay Gentry	yes	Sunday AM Worship: "Being the Light With Our Words" - 7/11/21
nI8zzqKOpq8	20210729	3004	Dick Sullivan	yes	Sunday AM Bible Class: "The Last Week of Jesus' Life (Pt.2)" - 7/11/21
JVil2KOtar4	20210728	3629	Matt Bassford	yes	Sunday PM Worship: "Factions in the Church" - 7/04/21
MtxfZIo3khM	20210728	3025	Josh Tolbert	yes	Wednesday PM Bible Study: "God's Definition of Holy: Leviticus" - 7/07/21
Vl7gqvEc1-8	20210728	2936	Dick Sullivan	no	Sunday AM Bible Study: "The Last Week of Jesus' Life" - 7/04/21
kp2cqTak7Pg	20210728	4522	Clay Gentry	yes	Sunday AM Worship: "Drop The Weight" - 7/04/21
oLbvv8Z78pE	20210722	2755	Doug Arney	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.13)" - 6/30/21
xMoPVrnfX8Q	20210722	3559	Clay Gentry	yes	Sunday PM Worship: "Singing Night" - 6/27/21
NV10xadiIIE	20210721	2907	Doug Arney	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.12)" - 6/23/21
homb3HXYKQA	20210721	3682	Matt Bassford	yes	Sunday PM Worship: "Addressing Spiritual Problems" - 6/20/21
kQAWWWOyOMc	20210721	3928	Matt Bassford	yes	Sunday AM Worship: "Enlightenment Through Christ" - 6/27/21
rsUQAOjOTAs	20210721	2913	Matt Bassford	yes	Sunday AM Bible Class: "Singing With Understanding (Pt.12)" - 6/27/21
AhB0gNsAJ9c	20210630	4815	Clay Gentry	yes	Sunday AM Worship: "Blessed are the Forgiven" - 6/20/21
e-TrCvh5wtY	20210630	2735	Doug Arney	no	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.11)" - 6/16/21
odxzLAhYsc4	20210630	2915	Matt Bassford	yes	Sunday AM Bible Study: "Singing With Understanding Pt.11)" - 6/20/21
WowwNMnlQ7U	20210625	3889	Clay Gentry	yes	Sunday PM Worship: "The Return of Jesus" - 6/13/21
MSmqeaSu248	20210624	4044	Matt Bassford	yes	Sunday AM Worship: "Why Membership Matters" - 6/13/21
KOnO60VyHdc	20210623	2656	Doug Arney	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.10)" - 6/09/21
t05MgszNz2g	20210623	2936	Matt Bassford	yes	Sunday AM Bible Study: "Singing With Understanding (Pt.10)" - 6/13/21
BRpjN7JFBwU	20210621	2920	Matt Bassford	yes	Sunday AM Bible Study: "Singing With Understanding (Pt.9)" - 6/06/21
HSkB_QFWwSk	20210621	3989	Clay Gentry	yes	Sunday AM Worship: "Don't Hide Behind Your Prayers" - 6/06/21
nPh2nlqhYWg	20210621	3225	Matt Bassford	yes	Sunday PM Worship: "Doing Even More" - 6/06/21
uITj9CYZDdI	20210607	2757	Doug Arney	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.9)" - 5/02/21
w2qRSemI_PQ	20210604	3704	Seth McDonald	yes	Sunday PM Worship: Young Men's Night - 5/30/21
iCQx7ltlPA4	20210602	4592	Matt Bassford	yes	Sunday AM Worship: "The Path of the Righteous" - 5/30/21
LkK1jmME0QQ	20210601	2970	Matt Bassford	yes	Sunday AM Bible Class: "Singing With Understanding (Pt.8)" - 5/30/21
mVi4UgdpSdA	20210527	3006	Matt Bassford	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.8)" - 5/26/21
3V_uQJl974g	20210524	3781	Matt Bassford	yes	Sunday PM Worship: "Going Outside the Camp" - 5/23/21
8xPocyxhcXY	20210524	4929	Clay Gentry	yes	Sunday AM Worship: "Righteousness Shining" - 5/23/21
eRbqOdTgVTY	20210524	2830	Matt Bassford	yes	Sunday AM Bible Study: "Singing With Understanding (Pt.7)" - 5/23/21
DFSkqgzkPLk	20210521	4074	Matt Bassford	yes	Sunday AM Worship: "The Lord Is My Light" - 5/16/21
M-VzoPmyb5U	20210521	3480	Clay Gentry	no	Sunday PM Worship: "Let Us..." - 5/16/21
PcpJBe-OZqQ	20210521	2965	Doug Arney	no	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.7)" - 5/19/21
jMH-MMNWCm8	20210521	2961	Matt Bassford	no	Sunday AM Bible Study: "Singing With Understanding (Pt.6)" - 5/16/21
wJERCATIu24	20210521	2878	Doug Arney	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.6)" - 5/12/21
1C72Yy135MA	20210512	2817	Josh Tolbert	yes	Sunday AM Bible Study: "Does The Origin of a Hymn Matter?" -  5/09/21
Hr0CHwxsuX8	20210512	3142	Doug Arney	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.5)" - 5/05/21
qW1l_fRVBWQ	20210512	3879	Clay Gentry	yes	Sunday AM Worship: “They Were First Called Disciples”- 5/09/21
xHK0ykSKt6s	20210512	3474	Clay Gentry	yes	Sunday PM Worship: “A High Priest Like Melchizedek” - 5/09/21
QRWiKl18i-M	20210504	2951	Matt Bassford	no	Sunday AM Bible Study: "Singing With Understanding (Pt.4)" - 5/02/21
gM_mj_YZSHU	20210504	3255	Clay Gentry	yes	Sunday PM Worship: "Baby Or Babe Like?" - 5/02/21
oILPYeKLkhQ	20210504	2935	Doug Arney	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt.4)" - 04/28/21
wMjVNpvG_P0	20210504	4602	Matt Bassford	yes	Sunday AM Worship: "Authentic Worship" - 5/02/21
jsmeztQhryQ	20210430	4324	Clay Gentry	yes	Sunday PM Worship: Singing Night - 4/25/21
8_lYr15O9ss	20210429	5362	Clay Gentry	yes	Sunday AM Worship: "Songs At Midnight" - 4/25/21
jQ94aWFjt_c	20210428	2781	Josh Tolbert	yes	Sunday AM Bible Study: "Singing With Understanding (Pt 3.)" - 4/25/21
ou742FtQjAU	20210428	2816	Doug Arney	yes	Wednesday PM Bible Study: "Light in Wisdom Literature (Pt. 3)" - 04/21/21
8oe_sOGG6qY	20210420	4297	Matt Bassford	yes	Sunday AM Worship: "Why is the Lamb Worthy" - 04/18/21
LRntCuH2FG4	20210420	3755	Clay Gentry	yes	Sunday PM Worship: "Silas, A Faithful Brother" - 4/18/21
SYk8JaKdNg8	20210420	3000	Matt Bassford	yes	Sunday AM Bible Class: "Singing With Understand Pt.2" - 4/18/21
kYG2ElG-PWY	20210420	2839	Doug Arney	no	Wednesday PM Bible Study: "Light in Wisdom Literature Pt. 2" - 04/14/21
NNh7BR8fj-c	20210414	3325	Clay Gentry	no	Sunday PM Worship: “Boasting in the Cross of Christ” - 4/11/21
4v3VS0GIFnE	20210413	4405	Matt Bassford	yes	Sunday AM Worship: “Perseverance” - 4/11/21
gUmQDock_MM	20210412	4203	Matt Bassford	yes	Bible Class - Singing with Understanding
nd6bkhq7dg8	20210409	2791	Doug Arney	yes	Wednesday PM Bible Study: "Light in the Wisdom Literature" - 4/7/21
Ow1LyKzgBIE	20210408	3437	Matt Bassford	yes	Sunday PM Worship: "The Meaning of “One in Christ”" - 4/4/21
wTHMglKpl-g	20210408	5055	Clay Gentry	no	Sunday AM Worship: "Do Not Be Afraid, He Is Risen" - 4/4/21
aPljkvEhSwI	20210403	3581	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Q&A" - 3/31/21
GQLGWsShyXg	20210330	3600	Ben Prasser,Matt Bassford,Mike Young	yes	Sunday PM Worship: Singing Night - 3/28/21
KM9IA9sanwI	20210329	4793	Matt Bassford	yes	Sunday AM Worship: "Communication: Be The Light in Your Marriage" - 3/28/21
mGXPxEeK968	20210328	3234	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Ruth (Pt. 3)" - 3/24/21
StS_FeK75zg	20210323	4793	Clay Gentry	yes	Sunday AM Worship: "Intimacy: Be The Light in Your Marriage" - 3/21/21
o9mNIsKs_HI	20210323	3923	Matt Bassford	yes	Sunday PM Worship: “Where The Judaizers Went Wrong" - 3/21/21
TrxXtCOBRYE	20210320	3227	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Ruth (Pt. 2)" - 3/17/21
IYMpvNGg9eA	20210319	3776	Clay Gentry	yes	Sunday PM Worship: "The End is at Hand" - 3/14/21
zLNXUi6uAsE	20210319	4671	Matt Bassford	yes	Sunday AM Worship: "Submission: Be The Light in Your Marriage" - 3/14/21
DQktp4DX0yw	20210312	3657	Matt Bassford	yes	Sunday PM Worship: "Elders in Every Church" - 3/07/21
Lg8iFvsIfmo	20210312	2279	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Ruth" - 3/10/21
iZj2oT95hiw	20210312	4903	Clay Gentry	yes	Sunday AM Worship: "Respect: Be the Light in Your Marriage" - 3/07/21
q5NrZphHzvM	20210305	3023	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Song of Solomon (Pt.3)" - 3/03/21
2aqgNg951OY	20210303	3506	Ben Prasser,Isaac Gentry,Tim Garrison	yes	Sunday PM Worship: Singing Night - 2/28/21
HUfRNglTxmY	20210303	4999	Matt Bassford	yes	Sunday AM Worship: "Jeremiah 29:11" - 2/28/21
up_d2UKfVYI	20210302	2895	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Song of Songs (Pt. 2) - 2/24/21
QAL_UBniofA	20210224	4342	Clay Gentry	yes	Sunday PM Worship: "God's Treasury of Snow" - 2/20/21
e3gAEJV4Vnw	20210218	2967	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Song of Songs (Pt. 1)" - 2/10/21
Llm6-Gd7mhs	20210208	3895	Clay Gentry	no	Sunday PM Worship: "Simon the Sorcerer" - 2/07/21
wqDuqaJpGFE	20210208	4640	Matt Bassford	yes	Sunday AM Worship: "Guided To Christ" - 2/07/21
5fu8g9Y3drg	20210202	2562	Matt Bassford	yes	Sunday PM Worship: Young Men's Service - 01/31/21
GXgngP9weHs	20210202	4573	Clay Gentry	yes	Sunday AM Worship: "Let There Be Light: Light Separated From Darkness" - 1/31/21
5OgsGZ_ZYR8	20210201	3175	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Esther (part 4)" - 1/27/21
8cyRQvJp0h4	20210127	3916	Clay Gentry	yes	Sunday PM Worship: "Quick to Listen, Slow to Speak, Slow to Anger" - 1/24/20
iPsuqFAhInc	20210127	4580	Matt Bassford	yes	Sunday AM Worship: "Let There Be Light: Wisdom Over Folly" - 1/24/20
uX1Bdpl_cHE	20210122	3349	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Esther (Part 3)" - 1/20/21
8ZEOlU0fZzM	20210120	4107	Clay Gentry	yes	Sunday AM Worship: "Let There Be Light: Order Out Of Chaos" - 1/17/21
iUNcvfzyWbA	20210120	3203	Matt Bassford	yes	Sunday PM Worship: "Obeying God Rather Than Men" - 1/17/21
_JWqfzFDjaM	20210115	3145	Matt Bassford,Clay Gentry	yes	Wednesday PM Bible Study: "Esther (Part 2)" - 1/13/21
VJjO4r0b_Pw	20210114	3516	Clay Gentry	yes	Sunday PM Worship: "The Priority of Prayer" - 1/10/21
GLzGjIdb4Vg	20210113	3853	Matt Bassford	yes	Sunday AM Worship: "Being a Light in a Dark Place" - 1/10/21
DN2MgDE7wes	20210111	3808	Charlie Norman	yes	Sunday AM Worship: "Elder's Vision for 2021" - 1/3/21
G_rQW3UqI8A	20210111	3131	Clay Gentry	yes	Sunday PM Worship: "The Mission" - 1/3/21
K8hJC_x4bG8	20210111	2955	Matt Bassford,Clay Gentry	yes	Wednesday PM Bible Study w/ Q&A: "Esther" - 1/6/21
TLnMtobsJjk	20210111	2685	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Overcoming the World" - 12/16/20
55imp3JB5mw	20210110	4835	Clay Gentry	yes	Sunday AM Worship: "Confessing Christ - Joseph Of Arimathea" - 12/13/20
9BpKZxOB3iw	20210110	2187	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Overcoming Evil With Good" - 12/2/20
B3sVIE5K_Xk	20210110	1158	Clay Gentry	yes	Sunday PM Worship: "Living the Golden Rule" - 12/20/20
CTG_dNAGAUY	20210110	4020	Matt Bassford	yes	Sunday AM Worship: "The Problem with Gambling" - 12/6/20
DNBhUKZ3nlQ	20210110	4696	Clay Gentry	yes	Sunday AM Worship: "Pray For One Another" - 11/29/20
JP5cUaxm_tM	20210110	2878	Matt Bassford	yes	Sunday AM Bible Study: "Isaiah (Pt 4)" - 12/13/20
JPoBpw3wcws	20210110	2875	Matt Bassford	yes	Sunday AM Bible Study: "Isaiah (Pt 3)" - 12/6/20
KhX3eiKsrSM	20210110	3117	Matt Bassford,Josh Tolbert	yes	The Matt and Clay Show: "Overcoming the Temptation of Prosperity" - 11/25/20
RvfKcM8MgVI	20210110	3395		yes	Sunday PM Worship: "Jesus, Light of the World" - 11/15/20
Y8e7_8tWdAw	20210110	3213	Clay Gentry	yes	Sunday PM Worship: "God's Menu" - 12/6/20
jOQ6nsItPTA	20210110	2902	Matt Bassford,Clay Gentry	yes	The Matt and Clay Show: "Overcoming Depression" - 12/9/20
jmnzR-v6xxk	20210110	2980	Matt Bassford	no	Sunday AM Bible Study: "Isaiah (Pt 2)" - 11/29/20
o22SKI0SSdw	20210110	3992	Matt Bassford	yes	Sunday AM Worship: "The Purpose of the Christian" - 11/22/20
oj9NlyGKtAA	20210110	3379	Clay Gentry	yes	Sunday PM Worship: "Will Many or Few Be Saved?" - 11/22/20
owSsb6rOO4I	20210110	3395	Matt Bassford	yes	Sunday PM Worship: "Paul and Covetousness" - 12/13/20
sRy9JHGgzk4	20210110	3261		yes	Sunday PM Worship: "Young Men's Service" - 11/29/20
ziGHxw08u0A	20210110	2986		yes	The Matt and Clay Show: "Overcoming Division" - 11/18/20
8NMVxpd4NeU	20210109	2979		yes	Sunday AM Bible Study - 11/15/20
j1a8qmSSIzc	20210109	4700	Clay Gentry	yes	Sunday AM Worship: "A God of Joy" - 11/15/20
k0Fjg8MeTzc	20210109	2999	Matt Bassford	yes	Sunday AM Bible Study: "Isaiah (Pt 1)" - 11/22/20
-jMyS7n8Kv4	20201109	3691	Matt Bassford	no	Sunday Bible Class - The Messiah in Isaiah
3mBCZ2mk6VA	20201109	4777	Matt Bassford	yes	Sunday Morning Worship  - The Holiness Of The Christian
I_Q3Ji8oEiY	20201109	5401	Clay Gentry	no	Sunday Evening Worship - Paul's Collection
